product_ID,product_name,EOQ,ROP,Safety_Stock
50065,Strawberry Banana Smoothie Pack,431.29458805581737,232037.85714869614,170493.85714869614
50244,Vegan Mac & Cheese,111.97961242265092,191973.74321063946,132847.74321063946
50460,Vegetable Korma,670.9278459670323,433685.3199180065,78923.31991800648
51069,Travel Pillow,326.68090830187265,338926.63983601297,157846.63983601297
51162,Compressible Packing Cubes,502.27529511386655,469506.80438714824,72046.80438714822
51209,Compressed Towel Tablets,416.7753535329737,476484.8,91132.8
51402,Travel Eye Mask with Ear Plugs,532.3819696440607,162096.6208685174,64440.6208685174
52070,Chino Shorts,335.03147812597854,1256031.9916383023,164291.9916383023
52377,Wrap Front Midi Skirt,3252.674926870833,330515.36254049354,120557.36254049356
53074,DIY Candle Kit,671.3409373144889,491474.8715672897,21472.371567289672
53084,DIY Candle Making Kit,829.8209495341953,2770881.857148696,170493.85714869614
53129,Electric Heat Press Machine,484.0039989840045,421955.3199180065,78923.31991800648
54081,Dark Chocolate Tart,1749.6480316319705,2089126.5521712934,161101.5521712935
55083,Honey Garlic Shrimp,2053.4260121740276,1845259.2,136699.19999999998
55410,Spicy Tuna Rolls,849.795128447078,243710.4,45566.4
56086,Car Emergency Kit,269.3613472935298,211337.92857434807,85246.92857434807
56108,Car Escape Tool,667.1818387132257,1487065.5388795969,434148.0388795969
56125,Car Vacuum Cleaner,255.46705665494892,287459.5678899464,101889.56788994643
57088,Smart Light Switch,678.4467417542537,507874.4820577578,8844.48205775782
57203,Smart Wi-Fi Light Bulbs,221.9282549217495,202069.9916383023,164291.9916383023
57217,Smart Plug,786.0871850953714,1106211.575,50837.32499999999
57228,Smart Light Bulbs,629.0015029764007,874923.9916383023,164291.9916383023
57300,Smart WiFi Plug,254.379602108858,305271.9313027761,96660.9313027761
57442,Smart Thermostat with Wi-Fi,236.36933344823393,453626.6518472503,151126.6518472503
57470,Smart Doorbell,362.9098516532235,469579.5678899464,101889.56788994643
58089,Mobile Workbench,534.0617777645543,425300.6208685174,64440.6208685174
58240,Repair Tool Set for Home Improvement,374.4652348147827,167677.2147077777,55807.2147077777
58363,Rechargeable Electric Screwdriver,310.937954873718,97760.4,45566.4
59095,Chilli Lime Corn on the Cob,719.442206977712,695163.9285743481,85246.92857434807
60107,Honey Sesame Chicken,907.731753152465,2848953.644123333,167421.64412333313
61109,Magnetic Whiteboard,662.9250085794589,471017.22529230034,70085.22529230037
61353,Customizable Wall Calendar,493.8408694816782,2093734.6398360129,157846.63983601297
61413,Mechanical Pencil Set,372.3538971128357,571585.2417370348,128881.2417370348
61467,Wireless Printer,584.9229561805737,1829797.2,136699.19999999998
62111,Chocolate Fudge Ice Cream,123.43066081965532,51434.4,45566.4
63113,Fashionable Fanny Pack,731.7705071048038,374004.9313027761,96660.9313027761
63341,Classic Leather Wallet,1464.3216975918388,1302821.7432106393,132847.74321063946
63445,Patterned Knit Scarf,478.96440488435627,1469064.644123333,167421.64412333313
64123,Tailored Blazer,101.79846518383448,154143.725721517,124788.72572151701
64299,Luxe Velvet Blazer,791.5825237532655,436877.170643853,124252.28175496413
64380,Casual Long Cardigan,418.7074426060296,585290.1804715396,154523.18047153958
64412,Sports Windbreaker,337.94715353264144,610024.6518472503,151126.6518472503
64440,Cable Knit Cardigan,271.03174462101657,297612.8,91132.8
65130,Cold Brew Coffee Concentrate,844.7543637550876,728888.7218948514,53353.22189485138
65143,Apple Juice,812.5455343744329,1352938.165292728,80083.94307050572
65174,Honey Ginger Tea,543.9963575618661,90263.3104342587,32220.3104342587
65180,Peach Mango Smoothie Mix,238.62372072221387,103324.21470777769,55807.2147077777
65318,Peanut Butter Banana Smoothie,108.66751585616039,195716.18047153958,154523.18047153958
65332,Fruit Medley Juice,744.6535694027048,644231.3199180064,78923.31991800648
65371,Pumpkin Spice Latte Mix,356.7776914089676,1132741.8571486962,170493.85714869614
65383,Hibiscus Tea Bags,1745.5823975488452,1386817.981382087,116171.98138208713
66134,Organic Chia Seeds,616.8362427979949,1059976.0114799659,147652.01147996596
67137,Smartphone Camera Lens Kit,362.7818502701477,578503.9813820871,116171.98138208713
67224,Camera Lens Cleaning Kit,585.9565990029218,1019073.9813820871,116171.98138208713
67436,Smartphone Gimbal Stabilizer,721.2647262424168,882188.8,91132.8
68148,Marinated Artichokes,394.2833701250561,636926.4294155554,111614.4294155554
69150,Sporty Slide Sandals,423.1469333294373,610133.6087742965,144093.60877429644
69157,Suede Ankle Booties,502.89299267998297,1094941.981382087,116171.98138208713
69230,Classic Pumps,531.5415218302876,556842.064078921,53555.31407892101
69337,Casual Sneakers,515.2455930337608,2952146.6818255186,173511.68182551858
70153,Organic Coconut Sugar,1054.2770731535281,1234091.2076896366,165311.39518963662
70274,Baking Powder,14836.7285496576,338500.6208685174,64440.6208685174
71163,Luxury Bath Salts,727.1923623291707,603449.8722161405,42980.12221614051
71165,Travel Hair Straightener,785.5711553213113,2023326.0771124428,140445.07711244278
71313,Skincare Fridge,1819.1602187177018,541766.8043871482,72046.80438714822
71430,Luxury Rolling Makeup Case,609.9203206716985,1032333.725721517,124788.72572151701
71465,Nail Polish Set,476.0971514990155,780076.5521712935,161101.5521712935
72164,Oatmeal Raisin Cookies,589.1145058091288,346570.2147077777,55807.2147077777
73167,Marinara Parmesan Baked Ziti,549.066363822786,1088363.1966437148,165108.6966437148
73325,Spicy Thai Noodles,939.116283502418,2197933.9916383023,164291.9916383023
73421,Honey Sesame Chicken Mix,442.7002365193981,237612.6208685174,64440.6208685174
74175,Cotton Pajama Set,269.5542463465559,135328.2147077777,55807.2147077777
75188,Chicken Fajita Kit,176.59062043284283,477489.6818255186,173511.68182551858
75194,Chicken Salad Kit,1326.0619716956476,183661.2147077777,55807.2147077777
75214,Quinoa Salad,703.3535288523736,91006.4,45566.4
75303,Chickpea Salad,915.0204825392967,1744864.545878767,120619.54587876708
76193,Classic Slim Fit Shirt,87.41640378850083,181429.19999999998,136699.19999999998
76197,Vintage Button-Down Shirt,763.7202093066421,2038597.0114799659,147652.01147996596
76284,Chiffon Blouse,501.9416240736179,2330776.5521712936,161101.5521712935
77196,Thyme,589.0904225766996,2136673.6087742965,144093.60877429644
78204,Laundry Detergent,621.7453055770764,1041539.0771124428,140445.07711244278
79219,Chic Ankle Strap Heels,619.3399993476907,1209374.4294155554,111614.4294155554
80226,Cauliflower Crust Pizza,1179.9741496487832,1738496.7486316473,207306.7486316473
81234,Vegan Cheese,895.5340187850971,507350.6518472503,151126.6518472503
81239,Coconut Cream Pie Yogurt,580.1770450988491,73909.3104342587,32220.3104342587
81323,Coconut Yogurt,676.784190696849,1175109.0771124428,140445.07711244278
82235,Lemon Zest Olive Oil,338.9532829637032,867913.6087742965,144093.60877429644
83246,Honey Nut Cheerios,520.1635142383369,286252.6208685174,64440.6208685174
83368,Granola Clusters,1153.672189246096,152096.4,45566.4
83373,Chocolate Hazelnut Granola,231.94347275250394,641107.6818255186,173511.68182551858
84250,Spicy Hummus,350.19981189134984,960751.0771124428,140445.07711244278
85266,Beef Taco Skillet,239.7174717844676,68156.4,45566.4
86273,Whole Wheat Pita Bread,515.7133292317417,2258701.1804715395,154523.18047153958
87276,Personal Security Alarm Keychain,1158.203649457395,2963050.6818255186,173511.68182551858
87387,Reflective Safety Vest,871.7475750280415,1277084.981382087,116171.98138208713
88312,Coffee Subscription Service,1111.8643970449916,1554697.100579974,104427.10057997397
89320,Herb Seasoned Croutons,2716.6762841758127,1381058.6518472503,151126.6518472503
90329,Electric Pressure Washer,1300.0312070336877,703516.8,91132.8
91334,Customizable Photo Calendar,792.5615933274265,76062.3104342587,32220.3104342587
91362,Kids' Activity Book,159.75413192167488,209976.74321063946,132847.74321063946
92344,Grilled Veggie Burgers,196.4383498723223,368331.1804715396,154523.18047153958
93345,Digital Wireless Camera,640.6722346870768,1249190.4294155554,111614.4294155554
94346,Classic Black Trousers,800.6531453557823,1543053.725721517,124788.72572151701
95347,Almond Flour Tortillas,585.2942857743732,654081.2417370348,128881.2417370348
96348,Chocolate Hazelnut Spread,561.7202880373758,2753709.9916383023,164291.9916383023
97352,Herb Seasoned Rice,313.2777290114075,499467.36254049354,120557.36254049356
98370,Chipotle Black Bean Burger,448.5236299017493,1625502.644123333,167421.64412333313
99372,Balsamic Vinaigrette,503.15122310875915,1887565.0114799659,147652.01147996596
100374,Mango Chunks,820.7192823314273,2793505.857148696,170493.85714869614
101391,Sliced Turkey Breast,440.5781216554452,564678.725721517,124788.72572151701
102401,Watercolor Paint Set,733.6689164324985,1220775.4108980962,107053.9108980961
103409,Fitness Tracker Watch,354.54258810860324,247082.42941555538,111614.4294155554
104414,Faux Fur Coat,289.07669075993783,649120.7432106395,132847.74321063946
105443,Lentil Vegetable Stew,52.79700649459523,94588.8,91132.8
